FARM_ID,MSRM_DT,AREA_TPRT,AREA_HMDT,AREA_WDSP,INNER_TPRT,INNER_HMDT,INNER_CBDX_CTRN,EXTN_TPRT,PLT_LNGTH,LEAF_LNGTH,LEAF_WDTH,STEM_THNS,PLANT_AR_SQM,SHPMN_QTY,SHPMN_AMT
GBE_KRMLN_002000at,2019-07-06 18:00,28.7,46,1.6,29.7,43,584,28.71340918011554,111.02483367919922,9.975052833557129,9.661085129,4.863348007202148,19800,,
GBE_KRMLN_002000at,2019-07-06 19:00,26.8,56,0.9,27.1,63,628,26.843471454273775,110.04999542236328,10.352715492248535,9.952414512634277,4.7180304527282715,19800,,
GBE_KRMLN_002000at,2019-07-06 20:00,25.5,64,1,24.4,75,712,25.51871496090085,112.23966979980469,10.31278133392334,10.056140899658203,4.6147894859313965,19800,,
GBE_KRMLN_002000at,2019-07-06 21:00,24.4,72,2.2,23,78,899,24.428665256614742,123.44198608398438,9.715576172,9.981557846069336,5.2292866706848145,19800,,
GBE_KRMLN_002000at,2019-07-06 22:00,23.7,76,1.6,21.9,78,957,23.698110310241304,126.97016906738281,9.993770599365234,10.032421112060547,5.453139305114746,19800,,
GBE_KRMLN_002000at,2019-07-06 23:00,22.9,76,1.6,21.4,80,834,22.943856515765376,131.14083862304688,10.012979507446289,9.350370407104492,5.491072177886963,19800,,
GBE_KRMLN_002000at,2019-07-07 0:00,22.8,78,0.5,20.5,80,933,22.73961306063025,123.13636779785156,10.476066589355469,10.612105369567871,5.1017889976501465,19800,,
GBE_KRMLN_002000at,2019-07-07 1:00,21.8,84,0.1,19.8,81,1057,21.778049046967517,124.18273162841797,10.395649909973145,10.434857368469238,5.193811893463135,19800,,
GBE_KRMLN_002000at,2019-07-07 2:00,20.5,95,0.4,20.3,85,901,20.54119524077226,117.54354858398438,9.807481766,10.315383911132812,4.898888111114502,19800,,
GBE_KRMLN_002000at,2019-07-07 3:00,19.8,97,0.7,20.5,85,802,19.820976373786284,119.36155700683594,9.799005508422852,9.513107299804688,4.987896442,19800,,
GBE_KRMLN_002000at,2019-07-07 4:00,19.3,98,0.8,20.3,83,804,19.363824972671424,122.34484100341797,9.815332412719727,9.541720390319824,4.963479995727539,19800,,
GBE_KRMLN_002000at,2019-07-07 5:00,19.7,97,0.5,20,85,814,19.707110958448624,118.03693389892578,9.802882194519043,9.741929054260254,4.858666896820068,19800,,
GBE_KRMLN_002000at,2019-07-07 6:00,20.1,97,0.5,22.8,91,708,20.139576410517424,112.79315185546875,9.757024765014648,10.237799644470215,4.757906913757324,19800,,
GBE_KRMLN_002000at,2019-07-07 7:00,21,94,0.1,26.9,94,593,21.068374838398306,115.64634704589844,9.755784988,10.152273178100586,4.863735198974609,19800,,
GBE_KRMLN_002000at,2019-07-07 8:00,22.9,82,0.4,31.2,81,492,22.85467111838886,116.95992279052734,10.36489486694336,10.384369850158691,4.672365188598633,19800,,
GBE_KRMLN_002000at,2019-07-07 9:00,24.1,74,1.4,28.3,80,558,24.07249193,124.83173370361328,9.946363449,9.648490905761719,5.171007156,19800,,
GBE_KRMLN_002000at,2019-07-07 10:00,25,64,1.9,30.7,62,568,24.94533034190746,116.93941497802734,9.976464272,9.654231071472168,4.828016281,19800,,
GBE_KRMLN_002000at,2019-07-07 11:00,25,61,2.6,28.4,56,571,25.132549377567237,94.38654327392578,9.739356994628906,9.616951942443848,4.8371477127075195,19800,,
GBE_KRMLN_002000at,2019-07-07 12:00,27.1,56,2.3,31.8,51,563,26.982087611705733,111.44689178466797,9.733436584472656,9.548920631408691,4.859233379364014,19800,,
GBE_KRMLN_002000at,2019-07-07 13:00,27.4,47,2.6,29.8,52,567,27.352871057270324,93.28721618652344,9.725484848022461,9.668911933898926,4.859769821166992,19800,,
GBE_KRMLN_002000at,2019-07-07 14:00,27.1,48,1.6,32.7,52,564,27.132604226014116,110.02029418945312,9.925261497497559,9.602543830871582,4.860692501068115,19800,,
GBE_KRMLN_002000at,2019-07-07 15:00,27.4,48,1.7,31.8,49,567,27.321231286600657,110.02029418945312,9.925261497497559,9.602543830871582,4.866880893707275,19800,,
GBE_KRMLN_002000at,2019-07-07 16:00,26.5,52,1.1,30.2,48,570,26.522009540000067,107.77102661132812,10.305802345275879,9.761304855,4.357550621032715,19800,,
GBE_KRMLN_002000at,2019-07-07 17:00,26,55,1.3,28.8,49,575,25.998812332807333,112.30320739746094,10.224910736083984,9.518578529,4.867530822753906,19800,,
GBE_KRMLN_002000at,2019-07-07 18:00,25.5,57,1.3,27.2,63,580,25.460720434956613,113.70557403564453,10.259592056274414,9.623492240905762,5.053602695465088,19800,,
GBE_KRMLN_002000at,2019-07-07 19:00,24.4,60,1.4,25.9,75,675,24.430018339473015,113.29435729980469,9.979050636291504,9.704158782958984,4.9369635581970215,19800,,
GBE_KRMLN_002000at,2019-07-07 20:00,23.8,62,1.6,24.5,77,776,23.775780192204714,117.55020141601562,9.993652344,9.478873252868652,4.968648910522461,19800,,
GBE_KRMLN_002000at,2019-07-07 21:00,22.8,67,2.3,22.7,78,767,22.817798246055485,124.63117218017578,9.809865951538086,9.672247886657715,5.255530357,19800,,
GBE_KRMLN_002000at,2019-07-07 22:00,22.1,69,1,21.3,79,845,22.083026447402247,126.50572967529297,10.316621780395508,9.657483100891113,5.106901646,19800,,
GBE_KRMLN_002000at,2019-07-07 23:00,21.1,75,0.5,20.3,81,931,21.135387090503986,123.13636779785156,10.468379974365234,10.427010536193848,5.1017889976501465,19800,,
GBE_KRMLN_002000at,2019-07-08 0:00,20.6,82,0.2,19.8,82,1049,20.631541895469937,119.08425903320312,10.417739868164062,10.409019470214844,4.976243973,19800,,
GBE_KRMLN_002000at,2019-07-08 1:00,20.6,82,1,20,84,999,20.523267765033932,121.81363677978516,10.27100658416748,10.10902214050293,4.945669174194336,19800,,
GBE_KRMLN_002000at,2019-07-08 2:00,19.4,92,1.3,20.3,85,943,19.452684571610625,122.56299591064453,10.142255783081055,10.073988914489746,5.317365646362305,19800,,
GBE_KRMLN_002000at,2019-07-08 3:00,19,94,0.2,20.3,85,899,19.042825528382174,118.38450622558594,10.03814983,10.207382202148438,4.957184314727783,19800,,
GBE_KRMLN_002000at,2019-07-08 4:00,19.2,96,0.7,20,86,996,19.170047075959037,119.85256958007812,9.771106719970703,9.975796699523926,4.976664066314697,19800,,
GBE_KRMLN_002000at,2019-07-08 5:00,18.9,96,0.3,20.1,87,1134,18.921625058867985,117.16304779052734,9.772321701049805,10.271784782409668,4.9084038734436035,19800,,
GBE_KRMLN_002000at,2019-07-08 6:00,18.9,97,1.2,21.8,90,865,18.94440575267801,119.60794067382812,9.793459892,9.457614899,4.989569187164307,19800,,
GBE_KRMLN_002000at,2019-07-08 7:00,19.5,94,0.8,25.2,96,754,19.524084838274966,124.92295837402344,9.755784988,9.751861572265625,4.985159397125244,19800,,
GBE_KRMLN_002000at,2019-07-08 8:00,20.4,91,0.4,32,100,476,20.40581505222541,122.91062927246094,9.996662139892578,10.124418258666992,4.927709579467773,19800,,
GBE_KRMLN_002000at,2019-07-08 9:00,21.2,81,0.6,27,72,541,21.36047260187422,117.4780044555664,10.426647186279297,10.403373718261719,4.822734832763672,19800,,
GBE_KRMLN_002000at,2019-07-08 10:00,24.6,66,1,27.7,64,550,24.327638183030306,120.56641387939453,10.311646461486816,9.994966506958008,4.674232482910156,19800,,
GBE_KRMLN_002000at,2019-07-08 11:00,23.8,69,1.1,28.3,59,561,23.879078352336684,120.47466278076172,10.275267601013184,9.988053321838379,4.625232219696045,19800,,
GBE_KRMLN_002000at,2019-07-08 12:00,24.3,64,1.2,29.6,54,562,24.422250551517386,113.2793960571289,10.304180145263672,9.942814826965332,4.490548610687256,19800,,
GBE_KRMLN_002000at,2019-07-08 13:00,26.6,57,1.4,33.9,47,568,26.49858301551242,113.7962646484375,9.946252822875977,9.593798637390137,4.876588821411133,19800,,
GBE_KRMLN_002000at,2019-07-08 14:00,27.4,55,2.4,32.9,50,571,27.30303172222606,93.50001525878906,9.733436584472656,9.594820022583008,4.861058235168457,19800,,
GBE_KRMLN_002000at,2019-07-08 15:00,27,57,1.9,30.1,54,572,26.891388488370048,113.2883301,9.933213233947754,9.529011726379395,4.867501258850098,19800,,
GBE_KRMLN_002000at,2019-07-08 16:00,25,70,2.5,28.9,54,576,25.11763398494822,108.85225677490234,9.727819442749023,9.617422103881836,4.951934337615967,19800,,
GBE_KRMLN_002000at,2019-07-08 17:00,24.8,70,2.1,27.8,58,583,24.819142777076674,121.61897277832031,9.932117462158203,9.665919303894043,4.950109481811523,19800,,
GBE_KRMLN_002000at,2019-07-08 18:00,24.8,68,2.1,27.3,68,593,24.76072365728878,121.54569244384766,9.932117462158203,9.665919303894043,5.138180255889893,19800,,
GBE_KRMLN_002000at,2019-07-08 19:00,24.2,66,1.8,26.4,77,667,24.209734751559935,124.63716125488281,9.995103836,9.684104919433594,5.026148796081543,19800,,
GBE_KRMLN_002000at,2019-07-08 20:00,23.8,68,1.9,24.7,78,683,23.780830647038808,123.67853546142578,9.969381332397461,9.704628944396973,5.020556449890137,19800,,
GBE_KRMLN_002000at,2019-07-08 21:00,23.1,71,1.1,23.7,80,748,23.111521162766696,122.66812133789062,10.275431632995605,9.795391082763672,4.688870429992676,19800,,
GBE_KRMLN_002000at,2019-07-08 22:00,22.6,69,1.7,23.3,80,772,22.586700097885014,124.90868377685547,9.969381332397461,9.673264503479004,5.1638922691345215,19800,,
GBE_KRMLN_002000at,2019-07-08 23:00,21.9,73,1.3,22.1,81,789,21.89508320921746,128.22662353515625,10.107110023498535,9.385480880737305,5.492773056030273,19800,,
GBE_KRMLN_002000at,2019-07-09 0:00,21.2,78,1.2,21.2,81,805,21.14180419989171,128.25021362304688,10.275039672851562,9.499410629272461,5.165452003479004,19800,,
GBE_KRMLN_002000at,2019-07-09 1:00,19.6,91,0.6,20.1,81,848,19.65868399805059,123.9388198852539,10.388372421264648,9.926246643066406,5.089730262756348,19800,,
GBE_KRMLN_002000at,2019-07-09 2:00,18.9,97,1,19.5,83,748,18.911527543406255,121.3745346069336,9.812981605529785,9.765909194946289,4.957923412322998,19800,,
GBE_KRMLN_002000at,2019-07-09 3:00,18.3,98,0.7,19.3,82,738,18.308939528593296,123.88428497314453,9.805320739746094,9.753106117248535,5.098670482635498,19800,,
GBE_KRMLN_002000at,2019-07-09 4:00,17.8,99,0.9,18.5,83,799,17.818463319046597,121.91840362548828,9.818262100219727,9.781065940856934,4.977062225341797,19800,,
GBE_KRMLN_002000at,2019-07-09 5:00,17.5,99,0.8,18.7,85,862,17.559538024955692,119.04131317138672,9.803605079650879,9.694024085998535,5.009820461273193,19800,,
GBE_KRMLN_002000at,2019-07-09 6:00,18,99,0.9,20.5,90,677,18.04728694193868,114.44496154785156,9.791211128234863,9.960931777954102,4.827999114990234,19800,,
GBE_KRMLN_002000at,2019-07-09 7:00,19.1,97,0.3,25.4,94,582,19.128067624628326,113.52763366699219,9.558246612548828,10.196941375732422,4.775954723358154,19800,,
GBE_KRMLN_002000at,2019-07-09 8:00,20.6,91,0.3,29.9,89,535,20.56084808379142,114.15887451171875,10.180127143859863,10.081677436828613,4.755641460418701,19800,,
GBE_KRMLN_002000at,2019-07-09 9:00,21.5,82,0.6,28,62,573,21.502619206167964,117.4780044555664,10.426647186279297,10.403373718261719,4.6346635818481445,19800,,
GBE_KRMLN_002000at,2019-07-09 10:00,22.3,76,0.4,28.4,64,592,22.47723813800007,117.7947006225586,10.442386627197266,10.346129417419434,4.6346635818481445,19800,,
GBE_KRMLN_002000at,2019-07-09 11:00,26,67,1.7,28.8,61,595,25.674623897618172,124.3532715,9.995103836,9.623600959777832,4.963166236877441,19800,,
GBE_KRMLN_002000at,2019-07-09 12:00,24.7,67,1,28.4,56,587,24.79142511098952,120.56641387939453,10.315032005310059,9.912184715270996,4.625232219696045,19800,,
GBE_KRMLN_002000at,2019-07-09 13:00,25.1,64,1,27.7,67,598,25.05480068035005,113.20611572265625,10.29559326171875,10.025596618652344,4.539548873901367,19800,,
GBE_KRMLN_002000at,2019-07-09 14:00,24.7,66,2.1,28,60,587,24.751325630029772,121.71073150634766,9.971299171447754,9.665919303894043,4.950109481811523,19800,,
GBE_KRMLN_002000at,2019-07-09 15:00,25.1,64,0.5,27.9,60,594,25.091532064590307,108.65013885498047,10.365426063537598,10.489616394042969,4.259441853,19800,,
GBE_KRMLN_002000at,2019-07-09 16:00,25.4,63,1.8,27.6,71,602,25.32554100610056,116.62889862060547,9.976464272,9.661144256591797,4.872797489,19800,,
GBE_KRMLN_002000at,2019-07-09 17:00,24.6,72,0.9,25.7,64,611,24.625749900185806,121.78986358642578,10.231378555297852,9.922198295593262,4.826493740081787,19800,,
GBE_KRMLN_002000at,2019-07-09 18:00,24.3,73,0.8,25,65,614,24.248891683307487,119.48303985595703,10.34765625,10.135525703430176,4.939342021942139,19800,,
GBE_KRMLN_002000at,2019-07-09 19:00,23.2,76,1.4,25,72,642,23.231077336727257,123.89274597167969,9.946363449,9.65103817,5.274725914001465,19800,,
GBE_KRMLN_002000at,2019-07-09 20:00,22.6,77,1.1,24.7,75,734,22.603007962378967,122.46556091308594,10.266172409057617,9.77048111,4.816464424133301,19800,,
GBE_KRMLN_002000at,2019-07-09 21:00,22,80,1.4,24.1,77,726,22.012661840320735,125.57401275634766,9.951688766479492,9.602134704589844,5.306430339813232,19800,,
GBE_KRMLN_002000at,2019-07-09 22:00,21.6,78,0.7,23.8,77,739,21.581109525065195,119.94642639160156,10.448636054992676,9.982889175415039,4.753646373748779,19800,,
GBE_KRMLN_002000at,2019-07-09 23:00,20.9,79,0,23.1,78,750,20.912649276110898,122.08391571044922,10.43947696685791,10.057732582092285,4.700018405914307,19800,,
GBE_KRMLN_002000at,2019-07-10 0:00,20.4,86,0.3,22.9,78,732,20.402825264549296,117.5942383,10.392967224121094,10.250444412231445,4.754934310913086,19800,,
GBE_KRMLN_002000at,2019-07-10 1:00,19.9,88,0.5,22.8,78,735,19.928433267737795,119.97503662109375,10.392967224121094,10.25910758972168,4.7883172035217285,19800,,
GBE_KRMLN_002000at,2019-07-10 2:00,19.8,91,0.7,22.7,80,748,19.810626625784362,121.24320983886719,10.370718955993652,9.901977539,4.878054618835449,19800,,
GBE_KRMLN_002000at,2019-07-10 3:00,19.8,93,0.2,22.3,80,746,19.826089897131226,119.72798156738281,10.401578903198242,10.200030326843262,4.7623491287231445,19800,,
GBE_KRMLN_002000at,2019-07-10 4:00,20.2,86,0.9,22.4,82,774,20.16875000397865,122.70832824707031,10.278703689575195,9.907078742980957,4.915223121643066,19800,,
GBE_KRMLN_002000at,2019-07-10 5:00,20.1,89,0.2,22.4,81,763,20.119499795650746,119.72798156738281,10.34301758,10.297368049621582,4.755571365356445,19800,,
GBE_KRMLN_002000at,2019-07-10 6:00,20.3,89,0.2,22.8,83,759,20.31479909235696,120.30779266357422,10.274892807006836,9.980556488,4.808457374572754,19800,,
GBE_KRMLN_002000at,2019-07-10 7:00,20.7,86,0.3,23.5,83,716,20.69569575509046,117.82405090332031,10.285754203796387,10.132875442504883,4.912896633148193,19800,,
GBE_KRMLN_002000at,2019-07-10 8:00,21,84,0.6,24.7,84,669,21.02261231562053,113.8298110961914,10.22450065612793,10.338042259216309,4.848449707,19800,,
GBE_KRMLN_002000at,2019-07-10 9:00,21.6,82,0.5,26.2,82,611,21.633112903989613,116.32038116455078,10.338889122009277,10.245710372924805,4.518459320068359,19800,,
GBE_KRMLN_002000at,2019-07-10 10:00,22.7,83,0.6,25.6,81,635,22.65888678167606,116.77007293701172,10.361018180847168,10.487038612365723,4.655138969421387,19800,,
GBE_KRMLN_002000at,2019-07-10 11:00,23.2,81,1,25.9,84,637,23.169054374478456,116.6102523803711,10.219470024108887,9.903974533081055,4.7843756675720215,19800,,
GBE_KRMLN_002000at,2019-07-10 12:00,23.4,77,1.7,25.6,81,616,23.291128802623764,124.83173370361328,9.996818542480469,9.707058906555176,5.184626579284668,19800,,
GBE_KRMLN_002000at,2019-07-10 13:00,22,91,1.4,25.4,84,628,22.04783520806315,119.79838562011719,10.089675903320312,9.736010551452637,5.157527446746826,19800,,
GBE_KRMLN_002000at,2019-07-10 14:00,21.4,97,2,25.5,83,600,21.40444925687315,118.30585479736328,9.716029167175293,9.774953842163086,5.1259355545043945,19800,,
GBE_KRMLN_002000at,2019-07-10 15:00,20.8,99,0.2,25,84,631,20.816862022017727,115.35586547851562,9.737697601,10.203828811645508,4.707371234893799,19800,,
GBE_KRMLN_002000at,2019-07-10 16:00,20.4,99,0.6,24.8,83,673,20.440743625716557,114.44313049316406,9.750147819519043,10.30810547,4.673198223114014,19800,,
GBE_KRMLN_002000at,2019-07-10 17:00,20.6,99,0.3,24.2,83,749,20.575596404741447,117.42748260498047,9.776013374328613,10.03508472442627,4.734356880187988,19800,,
GBE_KRMLN_002000at,2019-07-10 18:00,20.4,99,0.5,23.8,84,841,20.404400482107057,117.50495147705078,9.764286041259766,9.730437278747559,4.764638900756836,19800,,
GBE_KRMLN_002000at,2019-07-10 19:00,20.3,99,0.3,23.3,83,953,20.288391585042945,118.42789459228516,9.752264022827148,10.286767959594727,4.751519680023193,19800,,
GBE_KRMLN_002000at,2019-07-10 20:00,20,99,0.6,23,85,1064,20.026800027379526,115.24453735351562,9.724947929382324,10.28950023651123,4.7585906982421875,19800,,
GBE_KRMLN_002000at,2019-07-10 21:00,20.1,99,0.2,23,85,1174,20.10131114217222,114.97339630126953,9.728824615478516,10.271784782409668,4.779361724853516,19800,,
GBE_KRMLN_002000at,2019-07-10 22:00,20.2,99,0.2,22.9,86,1230,20.19226546360095,114.97339630126953,9.728824615478516,10.271784782409668,4.802625656,19800,,
GBE_KRMLN_002000at,2019-07-10 23:00,20.2,99,0.8,22.8,86,1118,20.186219945547588,119.0254898071289,9.724947929382324,9.971614837646484,4.923119545,19800,,
GBE_KRMLN_002000at,2019-07-11 0:00,20,99,0.9,22.8,86,975,20.007356950017147,120.13875579833984,9.724947929382324,9.980260848999023,4.927150249481201,19800,,
GBE_KRMLN_002000at,2019-07-11 1:00,19.9,99,1,22.7,86,833,19.920758433431935,119.52851867675781,9.758058547973633,9.434065818786621,4.9294586181640625,19800,,
GBE_KRMLN_002000at,2019-07-11 2:00,20.1,99,1.3,22.7,86,813,20.094494164035055,122.50860595703125,9.712026596069336,9.470993041992188,5.244498252868652,19800,,
GBE_KRMLN_002000at,2019-07-11 3:00,20.2,99,1,22.7,86,818,20.199180480780583,119.61553955078125,9.753458976745605,9.427580833435059,4.923770904541016,19800,,
GBE_KRMLN_002000at,2019-07-11 4:00,20.3,99,1.1,22.7,87,846,20.29358909907923,119.8188247680664,9.755396842956543,9.434065818786621,4.9294586181640625,19800,,
GBE_KRMLN_002000at,2019-07-11 5:00,20.3,99,1.6,22.8,87,914,20.30759776472827,122.22669982910156,9.694755554199219,10.000883102416992,5.244463920593262,19800,,
GBE_KRMLN_002000at,2019-07-11 6:00,20.4,99,0.8,23.3,88,970,20.41689099832575,117.72049713134766,9.722286224365234,9.971327781677246,4.870885848999023,19800,,
GBE_KRMLN_002000at,2019-07-11 7:00,20.7,99,0.9,25.2,93,820,20.738016466172155,114.99717712402344,9.558246612548828,9.409809112548828,4.910950660705566,19800,,
GBE_KRMLN_002000at,2019-07-11 8:00,21.5,99,1.2,27.1,96,712,21.53591144237959,124.05142211914062,9.560696601867676,9.820919991,4.964423179626465,19800,,
GBE_KRMLN_002000at,2019-07-11 9:00,22.8,99,1.5,27,77,634,22.784176546371068,125.0195083618164,9.712677955627441,9.636766434,5.148659706115723,19800,,
GBE_KRMLN_002000at,2019-07-11 10:00,23.8,99,1.8,28.8,76,601,23.833997634733215,125.0195083618164,9.712677955627441,9.629853248596191,5.146737575531006,19800,,
GBE_KRMLN_002000at,2019-07-11 11:00,25.4,90,2.6,30,62,598,25.31018753717163,109.55987548828125,9.707253456115723,9.693290710449219,5.102088451385498,19800,,
GBE_KRMLN_002000at,2019-07-11 12:00,25.6,89,2,34.2,60,594,25.66002751656704,122.32659149169922,9.901856422424316,9.656301498413086,5.100263595581055,19800,,
GBE_KRMLN_002000at,2019-07-11 13:00,26.8,86,2.1,32.9,67,603,26.762680485791655,122.36809539794922,9.885874748,9.656301498413086,5.189152240753174,19800,,
GBE_KRMLN_002000at,2019-07-11 14:00,27.5,83,2.3,30.1,58,606,27.39730451300964,122.15033721923828,9.749924659729004,9.647391319274902,5.0802531242370605,19800,,
GBE_KRMLN_002000at,2019-07-11 15:00,26.7,80,2.9,29.7,64,607,26.744010914702745,109.43687438964844,9.761354446411133,9.693290710449219,5.081433296203613,19800,,
GBE_KRMLN_002000at,2019-07-11 16:00,26.7,81,2.4,30.2,64,605,26.642663993141813,109.3100357055664,9.749924659729004,9.693290710449219,5.082077980041504,19800,,
GBE_KRMLN_002000at,2019-07-11 17:00,25.8,87,2.3,32.2,58,607,25.822258659434645,122.44168090820312,9.707253456115723,9.647391319274902,5.189152240753174,19800,,
GBE_KRMLN_002000at,2019-07-11 18:00,25.3,86,1.9,30.2,61,614,25.28100210476898,124.08964538574219,9.891829490661621,9.623600959777832,5.199031352996826,19800,,
GBE_KRMLN_002000at,2019-07-11 19:00,24.5,92,1.3,28.2,72,669,24.50149044,123.36621856689453,10.147650718688965,9.670939445495605,5.099268913269043,19800,,
GBE_KRMLN_002000at,2019-07-11 20:00,23.7,95,1.3,27,75,723,23.74067064241728,125.54218292236328,9.775426864624023,9.59469223,5.286907196044922,19800,,
GBE_KRMLN_002000at,2019-07-11 21:00,23.5,97,1.9,25.9,77,746,23.489906722669378,125.76850891113281,9.712677955627441,9.554294586,5.265970230102539,19800,,
GBE_KRMLN_002000at,2019-07-11 22:00,23.1,97,1.1,25.2,79,736,23.112561682812085,122.71662139892578,9.798843383789062,9.711497307,4.787407875061035,19800,,
GBE_KRMLN_002000at,2019-07-11 23:00,22.9,97,1.3,25,79,725,22.89275436125254,125.66194915771484,9.775426864624023,9.615216255187988,5.286907196044922,19800,,
GBE_KRMLN_002000at,2019-07-12 0:00,22.6,97,1,24.6,80,757,22.582078530038647,122.28453063964844,9.816031455993652,9.727094650268555,4.7783122062683105,19800,,
GBE_KRMLN_002000at,2019-07-12 1:00,22,98,1.2,24.4,82,755,22.04664718409889,119.27522277832031,9.753471374511719,9.748820304870605,4.726235866546631,19800,,
GBE_KRMLN_002000at,2019-07-12 2:00,22.1,97,0.8,23.6,80,770,22.09622431655218,118.5360107421875,9.818382263183594,10.021665573120117,4.7595014572143555,19800,,
GBE_KRMLN_002000at,2019-07-12 3:00,22.1,95,1.4,22.7,81,756,22.098450105695605,126.82197570800781,9.701352119,9.571334838867188,5.353697776794434,19800,,
GBE_KRMLN_002000at,2019-07-12 4:00,22.1,94,2,23.1,83,765,22.081238466273934,120.02457427978516,9.964941978,9.739581108093262,5.227186203,19800,,
GBE_KRMLN_002000at,2019-07-12 5:00,21.8,95,1.1,23.2,85,811,21.828735961831587,117.38990020751953,9.753458976745605,9.431129455566406,4.8695878982543945,19800,,
GBE_KRMLN_002000at,2019-07-12 6:00,21.9,91,2.5,24.6,89,866,21.93661493873692,103.48237609863281,9.949908256530762,9.508616447,5.226543426513672,19800,,
GBE_KRMLN_002000at,2019-07-12 7:00,22.5,89,1.9,29.6,96,607,22.503686683881632,126.44830322265625,9.938364028930664,9.708141326904297,5.268132209777832,19800,,
GBE_KRMLN_002000at,2019-07-12 8:00,23.1,85,1.7,32,78,574,23.11699361705692,125.25557708740234,9.891829490661621,9.629853248596191,5.273594379425049,19800,,
GBE_KRMLN_002000at,2019-07-12 9:00,23.9,79,3.3,32.4,62,582,23.94341973950177,109.3100357055664,9.769156455993652,9.693290710449219,5.072917461395264,19800,,
GBE_KRMLN_002000at,2019-07-12 10:00,25.4,74,2.6,33.1,65,589,25.31437853264985,109.3100357055664,9.761787414550781,9.693290710449219,5.082077980041504,19800,,
GBE_KRMLN_002000at,2019-07-12 11:00,25.5,68,2.7,33.5,55,592,25.611547228927257,108.72541809082031,9.728316307067871,9.617422103881836,4.951934337615967,19800,,
GBE_KRMLN_002000at,2019-07-12 12:00,27.4,63,2.1,35.8,48,590,27.307644411977975,114.50917053222656,9.918475151062012,9.600629806518555,4.808290481567383,19800,,
GBE_KRMLN_002000at,2019-07-12 13:00,27.9,61,2,37.5,48,590,27.845498004047478,110.28514862060547,9.948081016540527,9.569529533,4.828187465667725,19800,,
GBE_KRMLN_002000at,2019-07-12 14:00,27.7,62,3,35.6,38,592,27.699834887927757,103.43258666992188,9.764612197875977,9.955410004,4.8054327964782715,19800,,
GBE_KRMLN_002000at,2019-07-12 15:00,27.5,58,1.8,35.3,40,589,27.552101079567734,113.7962646484375,9.950839996,9.593798637390137,4.860365867614746,19800,,
GBE_KRMLN_002000at,2019-07-12 16:00,28.1,52,1.9,33.5,55,590,28.05777377085713,110.85619354248047,9.928859711,9.535818099975586,4.862338066101074,19800,,
GBE_KRMLN_002000at,2019-07-12 17:00,28.1,55,1.8,32.7,56,585,28.03388176201844,111.59999084472656,9.933213233947754,9.529011726379395,4.867501258850098,19800,,
GBE_KRMLN_002000at,2019-07-12 18:00,27.2,62,1.6,30.4,62,602,27.18079222405077,116.5753402709961,9.976464272,9.654231071472168,4.8218278884887695,19800,,
GBE_KRMLN_002000at,2019-07-12 19:00,26.1,71,0.9,28.1,70,669,26.086815438579517,120.9811019897461,10.313185691833496,9.983122825622559,4.616719722747803,19800,,
GBE_KRMLN_002000at,2019-07-12 20:00,24.8,79,1.4,26.5,75,722,24.827489332160486,125.58135223388672,9.934500694274902,9.59469223,5.306430339813232,19800,,
GBE_KRMLN_002000at,2019-07-12 21:00,23.9,86,1.4,25.4,73,716,23.912910560224777,124.7391586303711,9.891829490661621,9.618767738342285,5.460334300994873,19800,,
GBE_KRMLN_002000at,2019-07-12 22:00,23.1,91,1.5,24.1,76,732,23.16024482416039,125.8644790649414,9.911746025,9.552325248718262,5.323263168334961,19800,,
GBE_KRMLN_002000at,2019-07-12 23:00,23.2,90,0.2,23.3,77,765,23.163117361068963,117.3787612915039,10.392967224121094,10.282842636108398,4.617231369018555,19800,,
GBE_KRMLN_002000at,2019-07-13 0:00,22.7,94,1.4,23.1,79,772,22.70343986635241,124.6166763305664,9.854147911071777,9.673264503479004,5.250771999359131,19800,,
GBE_KRMLN_002000at,2019-07-13 1:00,22.3,97,0.9,22.8,78,781,22.286902188530977,124.63372039794922,9.818382263183594,9.512039184570312,4.763364791870117,19800,,
GBE_KRMLN_002000at,2019-07-13 2:00,21.7,99,0.5,22.6,80,805,21.706103132326433,120.1443862915039,9.822258949279785,9.910740852355957,4.724013805389404,19800,,
GBE_KRMLN_002000at,2019-07-13 3:00,21.2,99,1,22.7,81,816,21.20184426230226,124.1551742553711,9.761354446411133,9.369698524475098,4.831563949584961,19800,,
GBE_KRMLN_002000at,2019-07-13 4:00,20.7,99,0.3,22.6,81,780,20.720714528667457,120.46107482910156,9.776738166809082,10.04581069946289,4.715730667114258,19800,,
GBE_KRMLN_002000at,2019-07-13 5:00,20.5,99,0.6,22.6,82,787,20.49936842678818,121.05013275146484,9.755822182,9.754009246826172,4.654589653015137,19800,,
GBE_KRMLN_002000at,2019-07-13 6:00,20.2,99,0.7,23.5,83,736,20.270101682092456,118.25074768066406,9.772136688232422,9.762115478515625,4.836136341094971,19800,,
GBE_KRMLN_002000at,2019-07-13 7:00,20.9,99,0.4,24.8,84,697,20.919989363669536,114.62069702148438,9.737697601,10.26177692,4.706640243530273,19800,,
GBE_KRMLN_002000at,2019-07-13 8:00,21.8,99,0.7,27.3,83,645,21.820566287271806,116.73904418945312,9.750147819519043,9.890085220336914,4.791178226470947,19800,,
